ref_id,source,formulation_raw,salt_components,dosage_form,form_modifier,strength_raw,strength_mg,strength_kind,unit_basis,unit_qty,price_checkable,price_ex_gst,so_number,so_date,manufacturer,marketing_company,retrieved_on,status,quarantine_reason,unit_basis_raw,raw_row
CEIL-0302,ceiling,CETIRIZINE,"[""CETIRIZINE""]",suspension,,SUSPENSION 5 MG,[5.0],mg,ml,1,true,0.67,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""302"", ""2022"", ""CETIRIZINE"", ""SUSPENSION 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.67(1 ML)""]"
CEIL-0303,ceiling,CETIRIZINE,"[""CETIRIZINE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,1.92,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""303"", ""2022"", ""CETIRIZINE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.92(1 Tablet)""]"
CEIL-0304,ceiling,CHLORAMBUCIL,"[""CHLORAMBUCIL""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,79.06,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""304"", ""2022"", ""CHLORAMBUCIL"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 79.06(1 Tablet)""]"
CEIL-0305,ceiling,CHLORAMBUCIL,"[""CHLORAMBUCIL""]",tablet,,TABLET 2 MG,[2.0],mg,tablet,1,true,31.91,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""305"", ""2022"", ""CHLORAMBUCIL"", ""TABLET 2 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 31.91(1 Tablet)""]"
CEIL-0306,ceiling,CHLOROQUINE,"[""CHLOROQUINE""]",tablet,,TABLET 150 MG,[150.0],mg,tablet,1,true,1.36,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""306"", ""2022"", ""CHLOROQUINE"", ""TABLET 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.36(1 Tablet)( Pack)""]"
CEIL-0307,ceiling,CHLOROQUINE,"[""CHLOROQUINE""]",suspension,,SUSPENSION 50 MG,[50.0],mg,ml,1,true,0.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""307"", ""2022"", ""CHLOROQUINE"", ""SUSPENSION 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.35(1 ML)""]"
CEIL-0308,ceiling,CIPROFLOXACIN,"[""CIPROFLOXACIN""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,4.35,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""308"", ""2022"", ""CIPROFLOXACIN"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.35(1 Tablet)""]"
CEIL-0309,ceiling,CIPROFLOXACIN,"[""CIPROFLOXACIN""]",ointment,,OINTMENT 0.3 %,[],percent,gm,1,true,1.32,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""309"", ""2022"", ""CIPROFLOXACIN"", ""OINTMENT 0.3 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.32(1 GM)""]"
CEIL-0310,ceiling,CIPROFLOXACIN,"[""CIPROFLOXACIN""]",drops,,DROPS 0.3 %,[],percent,ml,1,true,1.58,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""310"", ""2022"", ""CIPROFLOXACIN"", ""DROPS 0.3 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.58(1 ML)""]"
CEIL-0311,ceiling,CIPROFLOXACIN,"[""CIPROFLOXACIN""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,2.25,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""311"", ""2022"", ""CIPROFLOXACIN"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.25(1 Tablet)""]"
CEIL-0312,ceiling,CIPROFLOXACIN,"[""CIPROFLOXACIN""]",oral suspension,,ORAL SUSPENSION 250 MG,[250.0],mg,ml,1,true,0.75,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""312"", ""2022"", ""CIPROFLOXACIN"", ""ORAL SUSPENSION 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.75(1 ML)""]"
CEIL-0313,ceiling,CIPROFLOXACIN,"[""CIPROFLOXACIN""]",injection,,INJECTION 200 MG/ 100 ML,[200.0],concentration,ml,1,true,0.20,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""313"", ""2022"", ""CIPROFLOXACIN"", ""INJECTION 200 MG/ 100 ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.20(1 ML)""]"
CEIL-0314,ceiling,CISPLATIN,"[""CISPLATIN""]",injection,,INJECTION 1 MG,[1.0],mg,ml,1,true,7.26,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""314"", ""2022"", ""CISPLATIN"", ""INJECTION 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 7.26(1 ML)""]"
CEIL-0315,ceiling,CLARITHROMYCIN,"[""CLARITHROMYCIN""]",suspension,,SUSPENSION 125 MG,[125.0],mg,ml,1,true,4.76,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML)( Pack,"["""", ""315"", ""2022"", ""CLARITHROMYCIN"", ""SUSPENSION 125 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.76(1 ML)( Pack)""]"
CEIL-0316,ceiling,CLARITHROMYCIN,"[""CLARITHROMYCIN""]",tablet,,TABLET 500 MG,[500.0],mg,tablet,1,true,40.79,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""316"", ""2022"", ""CLARITHROMYCIN"", ""TABLET 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 40.79(1 Tablet)""]"
CEIL-0317,ceiling,CLARITHROMYCIN,"[""CLARITHROMYCIN""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,24.64,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet)( Pack,"["""", ""317"", ""2022"", ""CLARITHROMYCIN"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 24.64(1 Tablet)( Pack)""]"
CEIL-0318,ceiling,CLINDAMYCIN,"[""CLINDAMYCIN""]",tablet,,TABLET 300 MG,[300.0],mg,tablet,1,true,19.43,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""318"", ""2022"", ""CLINDAMYCIN"", ""TABLET 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 19.43(1 Tablet)""]"
CEIL-0319,ceiling,CLINDAMYCIN,"[""CLINDAMYCIN""]",injection,,INJECTION 150 MG,[150.0],mg,ml,1,true,62.05,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""319"", ""2022"", ""CLINDAMYCIN"", ""INJECTION 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 62.05(1 ML)""]"
CEIL-0320,ceiling,CLINDAMYCIN,"[""CLINDAMYCIN""]",capsule,,CAPSULE 300 MG,[300.0],mg,capsule,1,true,29.05,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""320"", ""2022"", ""CLINDAMYCIN"", ""CAPSULE 300 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 29.05(1 Capsule)""]"
CEIL-0321,ceiling,CLINDAMYCIN,"[""CLINDAMYCIN""]",capsule,,CAPSULE 150 MG,[150.0],mg,capsule,1,true,16.75,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""321"", ""2022"", ""CLINDAMYCIN"", ""CAPSULE 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 16.75(1 Capsule)""]"
CEIL-0322,ceiling,CLOBAZAM,"[""CLOBAZAM""]",tablet,,TABLET 5 MG,[5.0],mg,tablet,1,true,5.87,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""322"", ""2022"", ""CLOBAZAM"", ""TABLET 5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.87(1 Tablet)""]"
CEIL-0323,ceiling,CLOBAZAM,"[""CLOBAZAM""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,10.08,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""323"", ""2022"", ""CLOBAZAM"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.08(1 Tablet)""]"
CEIL-0324,ceiling,CLOFAZIMINE,"[""CLOFAZIMINE""]",capsule,,CAPSULE 100 MG,[100.0],mg,capsule,1,true,4.08,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""324"", ""2022"", ""CLOFAZIMINE"", ""CAPSULE 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.08(1 Capsule)""]"
CEIL-0325,ceiling,CLOFAZIMINE,"[""CLOFAZIMINE""]",capsule,,CAPSULE 50 MG,[50.0],mg,capsule,1,true,2.16,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""325"", ""2022"", ""CLOFAZIMINE"", ""CAPSULE 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.16(1 Capsule)""]"
CEIL-0326,ceiling,CLOMIFENE,"[""CLOMIFENE""]",capsule,,CAPSULE 100 MG,[100.0],mg,capsule,1,true,52.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""326"", ""2022"", ""CLOMIFENE"", ""CAPSULE 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 52.37(1 Capsule)""]"
CEIL-0327,ceiling,CLOMIFENE,"[""CLOMIFENE""]",capsule,,CAPSULE 50 MG,[50.0],mg,capsule,1,true,28.03,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""327"", ""2022"", ""CLOMIFENE"", ""CAPSULE 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 28.03(1 Capsule)""]"
CEIL-0328,ceiling,CLOMIPHENE,"[""CLOMIPHENE""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,14.28,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""328"", ""2022"", ""CLOMIPHENE"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 14.28(1 Tablet)""]"
CEIL-0329,ceiling,CLOMIPHENE,"[""CLOMIPHENE""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,9.05,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""329"", ""2022"", ""CLOMIPHENE"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 9.05(1 Tablet)""]"
CEIL-0330,ceiling,CLOMIPRAMINE,"[""CLOMIPRAMINE""]",tablet,,TABLET 75 MG,[75.0],mg,tablet,1,true,16.86,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""330"", ""2022"", ""CLOMIPRAMINE"", ""TABLET 75 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 16.86(1 Tablet)""]"
CEIL-0331,ceiling,CLOMIPRAMINE,"[""CLOMIPRAMINE""]",tablet,,TABLET 25 MG,[25.0],mg,tablet,1,true,6.37,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""331"", ""2022"", ""CLOMIPRAMINE"", ""TABLET 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.37(1 Tablet)""]"
CEIL-0332,ceiling,CLOMIPRAMINE,"[""CLOMIPRAMINE""]",tablet,,TABLET 10 MG,[10.0],mg,tablet,1,true,2.92,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""332"", ""2022"", ""CLOMIPRAMINE"", ""TABLET 10 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.92(1 Tablet)""]"
CEIL-0333,ceiling,CLONAZEPAM,"[""CLONAZEPAM""]",tablet,,TABLET 1 MG,[1.0],mg,tablet,1,true,4.88,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""333"", ""2022"", ""CLONAZEPAM"", ""TABLET 1 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 4.88(1 Tablet)""]"
CEIL-0334,ceiling,CLONAZEPAM,"[""CLONAZEPAM""]",tablet,,TABLET 0.25 MG,[0.25],mg,tablet,1,true,2.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""334"", ""2022"", ""CLONAZEPAM"", ""TABLET 0.25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.07(1 Tablet)""]"
CEIL-0335,ceiling,CLONAZEPAM,"[""CLONAZEPAM""]",tablet,,TABLET 0.5 MG,[0.5],mg,tablet,1,true,3.53,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""335"", ""2022"", ""CLONAZEPAM"", ""TABLET 0.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.53(1 Tablet)""]"
CEIL-0336,ceiling,CLOPIDOGREL,"[""CLOPIDOGREL""]",tablet,,TABLET 150 MG,[150.0],mg,tablet,1,true,20.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""336"", ""2022"", ""CLOPIDOGREL"", ""TABLET 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 20.98(1 Tablet)""]"
CEIL-0337,ceiling,CLOPIDOGREL,"[""CLOPIDOGREL""]",tablet,,TABLET 75 MG,[75.0],mg,tablet,1,true,6.82,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""337"", ""2022"", ""CLOPIDOGREL"", ""TABLET 75 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 6.82(1 Tablet)""]"
CEIL-0338,ceiling,CLOTRIMAZOLE,"[""CLOTRIMAZOLE""]",pessary,,PESSARY 100 MG,[100.0],mg,unit,1,true,10.25,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Pessary,"["""", ""338"", ""2022"", ""CLOTRIMAZOLE"", ""PESSARY 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 10.25(1 Pessary)""]"
CEIL-0339,ceiling,CLOTRIMAZOLE,"[""CLOTRIMAZOLE""]",lotion,,LOTION 1 %,[],percent,ml,1,true,3.99,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""339"", ""2022"", ""CLOTRIMAZOLE"", ""LOTION 1 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.99(1 ML)""]"
CEIL-0340,ceiling,CLOTRIMAZOLE,"[""CLOTRIMAZOLE""]",drops,,EAR DROPS 1 %,[],percent,ml,1,true,3.45,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""340"", ""2022"", ""CLOTRIMAZOLE"", ""EAR DROPS 1 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.45(1 ML)""]"
CEIL-0341,ceiling,CLOTRIMAZOLE,"[""CLOTRIMAZOLE""]",cream,,CREAM 1 %,[],percent,gm,1,true,3.07,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 GM,"["""", ""341"", ""2022"", ""CLOTRIMAZOLE"", ""CREAM 1 %"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.07(1 GM)""]"
CEIL-0342,ceiling,CLOXACILLIN,"[""CLOXACILLIN""]",capsule,,CAPSULE 250 MG,[250.0],mg,capsule,1,true,1.44,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""342"", ""2022"", ""CLOXACILLIN"", ""CAPSULE 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.44(1 Capsule)""]"
CEIL-0343,ceiling,CLOXACILLIN,"[""CLOXACILLIN""]",capsule,,CAPSULE 500 MG,[500.0],mg,capsule,1,true,2.44,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""343"", ""2022"", ""CLOXACILLIN"", ""CAPSULE 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.44(1 Capsule)""]"
CEIL-0344,ceiling,CLOZAPINE,"[""CLOZAPINE""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,8.66,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""344"", ""2022"", ""CLOZAPINE"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 8.66(1 Tablet)""]"
CEIL-0345,ceiling,CLOZAPINE,"[""CLOZAPINE""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,5.31,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""345"", ""2022"", ""CLOZAPINE"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 5.31(1 Tablet)""]"
CEIL-0346,ceiling,CLOZAPINE,"[""CLOZAPINE""]",tablet,,TABLET 25 MG,[25.0],mg,tablet,1,true,2.85,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""346"", ""2022"", ""CLOZAPINE"", ""TABLET 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.85(1 Tablet)""]"
CEIL-0347,ceiling,COLCHICINE,"[""COLCHICINE""]",tablet,,TABLET 0.5 MG,[0.5],mg,tablet,1,true,3.34,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""347"", ""2022"", ""COLCHICINE"", ""TABLET 0.5 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.34(1 Tablet)""]"
CEIL-0348,ceiling,CO-TRIMOXAZOLE (SULPHAMETHOXAZOLE(A)+TRIMETHOPRIM(B)],"[""CO-TRIMOXAZOLE (SULPHAMETHOXAZOLE"", ""TRIMETHOPRIM]""]",tablet,,TABLET 800 MG(A)+160 MG(B),"[800.0, 160.0]",mg,tablet,1,true,2.36,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""348"", ""2022"", ""CO-TRIMOXAZOLE (SULPHAMETHOXAZOLE(A)+TRIMETHOPRIM(B)]"", ""TABLET 800 MG(A)+160\nMG(B)"", ""1575(E)"", ""25-Mar-2026"", ""₹ 2.36(1 Tablet)""]"
CEIL-0349,ceiling,CO-TRIMOXAZOLE (SULPHAMETHOXAZOLE(A)+TRIMETHOPRIM(B)],"[""CO-TRIMOXAZOLE (SULPHAMETHOXAZOLE"", ""TRIMETHOPRIM]""]",tablet,,TABLET 400 MG(A)+80 MG(B),"[400.0, 80.0]",mg,tablet,1,true,0.93,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""349"", ""2022"", ""CO-TRIMOXAZOLE (SULPHAMETHOXAZOLE(A)+TRIMETHOPRIM(B)]"", ""TABLET 400 MG(A)+80\nMG(B)"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.93(1 Tablet)""]"
CEIL-0350,ceiling,CYCLOPHOSPHAMIDE,"[""CYCLOPHOSPHAMIDE""]",powder for injection,,POWDER FOR INJECTION 500 MG,[500.0],mg,vial,1,true,75.25,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""350"", ""2022"", ""CYCLOPHOSPHAMIDE"", ""POWDER FOR INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 75.25(Each Vial)""]"
CEIL-0351,ceiling,CYCLOPHOSPHAMIDE,"[""CYCLOPHOSPHAMIDE""]",tablet,,TABLET 50 MG,[50.0],mg,tablet,1,true,3.81,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""351"", ""2022"", ""CYCLOPHOSPHAMIDE"", ""TABLET 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 3.81(1 Tablet)""]"
CEIL-0352,ceiling,CYCLOSERINE,"[""CYCLOSERINE""]",capsule,,CAPSULE 250 MG,[250.0],mg,capsule,1,true,60.61,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""352"", ""2022"", ""CYCLOSERINE"", ""CAPSULE 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 60.61(1 Capsule)""]"
CEIL-0353,ceiling,CYCLOSERINE,"[""CYCLOSERINE""]",tablet,,TABLET 250 MG,[250.0],mg,tablet,1,true,47.11,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""353"", ""2022"", ""CYCLOSERINE"", ""TABLET 250 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 47.11(1 Tablet)""]"
CEIL-0354,ceiling,CYCLOSPORINE,"[""CYCLOSPORINE""]",capsule,,CAPSULE 25 MG,[25.0],mg,capsule,1,true,28.72,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""354"", ""2022"", ""CYCLOSPORINE"", ""CAPSULE 25 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 28.72(1 Capsule)""]"
CEIL-0355,ceiling,CYCLOSPORINE,"[""CYCLOSPORINE""]",oral liquid,,ORAL LIQUID 100 MG/ML,[100.0],concentration,ml,1,true,82.51,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 ML,"["""", ""355"", ""2022"", ""CYCLOSPORINE"", ""ORAL LIQUID 100 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 82.51(1 ML)""]"
CEIL-0356,ceiling,CYCLOSPORINE,"[""CYCLOSPORINE""]",capsule,,CAPSULE 50 MG,[50.0],mg,capsule,1,true,56.43,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""356"", ""2022"", ""CYCLOSPORINE"", ""CAPSULE 50 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 56.43(1 Capsule)""]"
CEIL-0357,ceiling,CYCLOSPORINE,"[""CYCLOSPORINE""]",capsule,,CAPSULE 100 MG,[100.0],mg,capsule,1,true,105.59,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""357"", ""2022"", ""CYCLOSPORINE"", ""CAPSULE 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 105.59(1 Capsule)""]"
CEIL-0358,ceiling,Cytosine arabinoside,"[""CYTOSINE ARABINOSIDE""]",injection,,INJECTION 500 MG,[500.0],mg,vial,1,true,549.20,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""358"", ""2022"", ""Cytosine arabinoside"", ""INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 549.20(Each Vial)""]"
CEIL-0359,ceiling,Cytosine arabinoside,"[""CYTOSINE ARABINOSIDE""]",injection,,INJECTION 1000 MG,[1000.0],mg,vial,1,true,1157.47,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""359"", ""2022"", ""Cytosine arabinoside"", ""INJECTION 1000 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1157.47(Each Vial)""]"
CEIL-0360,ceiling,Cytosine arabinoside,"[""CYTOSINE ARABINOSIDE""]",injection,,INJECTION 100 MG,[100.0],mg,vial,1,true,142.94,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""360"", ""2022"", ""Cytosine arabinoside"", ""INJECTION 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 142.94(Each Vial)""]"
CEIL-0361,ceiling,DABIGATRAN,"[""DABIGATRAN""]",capsule,,CAPSULE 150 MG,[150.0],mg,capsule,1,true,36.45,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""361"", ""2022"", ""DABIGATRAN"", ""CAPSULE 150 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 36.45(1 Capsule)""]"
CEIL-0362,ceiling,DABIGATRAN,"[""DABIGATRAN""]",capsule,,CAPSULE 110 MG,[110.0],mg,capsule,1,true,32.57,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Capsule,"["""", ""362"", ""2022"", ""DABIGATRAN"", ""CAPSULE 110 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 32.57(1 Capsule)""]"
CEIL-0363,ceiling,DACARBAZINE,"[""DACARBAZINE""]",powder for injection,,POWDER FOR INJECTION 200 MG,[200.0],mg,vial,1,true,390.91,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""363"", ""2022"", ""DACARBAZINE"", ""POWDER FOR INJECTION 200 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 390.91(Each Vial)""]"
CEIL-0364,ceiling,DACARBAZINE,"[""DACARBAZINE""]",powder for injection,,POWDER FOR INJECTION 500 MG,[500.0],mg,vial,1,true,531.29,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial,"["""", ""364"", ""2022"", ""DACARBAZINE"", ""POWDER FOR INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 531.29(Each Vial)""]"
CEIL-0365,ceiling,DACLATASVIR,"[""DACLATASVIR""]",tablet,,TABLET 60 MG,[60.0],mg,tablet,1,true,204.77,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""365"", ""2022"", ""DACLATASVIR"", ""TABLET 60 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 204.77(1 Tablet)""]"
CEIL-0366,ceiling,DAPSONE,"[""DAPSONE""]",tablet,,TABLET 100 MG,[100.0],mg,tablet,1,true,0.42,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""366"", ""2022"", ""DAPSONE"", ""TABLET 100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 0.42(1 Tablet)""]"
CEIL-0367,ceiling,DARUNAVIR,"[""DARUNAVIR""]",tablet,,TABLET 600 MG,[600.0],mg,tablet,1,true,158.15,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""367"", ""2022"", ""DARUNAVIR"", ""TABLET 600 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 158.15(1 Tablet)""]"
CEIL-0368,ceiling,DARUNAVIR + RITONAVIR,"[""DARUNAVIR"", ""RITONAVIR""]",tablet,,TABLET 600/100 MG,[100.0],mg,tablet,1,true,149.98,1575(E),25-Mar-2026,,,2026-09-18,usable,,1 Tablet,"["""", ""368"", ""2022"", ""DARUNAVIR + RITONAVIR"", ""TABLET 600/100 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 149.98(1 Tablet)""]"
CEIL-0369,ceiling,DESFERRIOXAMINE,"[""DESFERRIOXAMINE""]",powder for injection,,POWDER FOR INJECTION 500 MG,[500.0],mg,vial,1,true,289.77,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Vial)( Pack,"["""", ""369"", ""2022"", ""DESFERRIOXAMINE"", ""POWDER FOR INJECTION 500 MG"", ""1575(E)"", ""25-Mar-2026"", ""₹ 289.77(Each Vial)( Pack)""]"
CEIL-0370,ceiling,DEXAMETHASONE,"[""DEXAMETHASONE""]",injection,,INJECTION 4 MG/ML,[4.0],concentration,ml,20,true,1.38,1575(E),25-Mar-2026,,,2026-09-18,usable,,Each Pack (20 ml),"["""", ""370"", ""2022"", ""DEXAMETHASONE"", ""INJECTION 4 MG/ML"", ""1575(E)"", ""25-Mar-2026"", ""₹ 1.38(Each Pack (20 ml))""]"
